,Дата,Курс
2882,2021-09-03,86.297
2883,2021-09-04,86.5366
2884,2021-09-07,86.5743
2885,2021-09-08,86.8922
2886,2021-09-09,86.9114
2887,2021-09-10,86.4677
2888,2021-09-11,86.1478
2889,2021-09-14,86.115
2890,2021-09-15,85.988
2891,2021-09-16,86.0674
2892,2021-09-17,85.3622
2893,2021-09-18,85.4614
2894,2021-09-21,85.8785
2895,2021-09-22,85.8568
2896,2021-09-23,85.4889
2897,2021-09-24,85.204
2898,2021-09-25,85.6823
2899,2021-09-28,85.0355
2900,2021-09-29,84.6752
2901,2021-09-30,84.8755
2902,2021-10-01,84.305
2903,2021-10-02,84.4577
2904,2021-10-05,84.6355
2905,2021-10-06,84.1723
2906,2021-10-07,83.9251
2907,2021-10-08,83.6053
2908,2021-10-09,83.1248
2909,2021-10-12,82.9273
2910,2021-10-13,83.0934
2911,2021-10-14,83.0028
2912,2021-10-15,83.3347
2913,2021-10-16,82.7276
2914,2021-10-19,82.4592
2915,2021-10-20,82.6841
2916,2021-10-21,82.6162
2917,2021-10-22,82.6399
2918,2021-10-23,82.4979
2919,2021-10-26,81.7418
2920,2021-10-27,80.7019
2921,2021-10-28,81.0289
2922,2021-10-29,81.8393
2923,2021-10-30,82.2898
2924,2021-11-02,82.1687
2925,2021-11-03,82.9577
2926,2021-11-04,82.8112
2927,2021-11-09,82.5355
2928,2021-11-10,82.6497
2929,2021-11-11,81.787
2930,2021-11-12,81.6552
2931,2021-11-13,82.2173
2932,2021-11-16,82.7736
2933,2021-11-17,82.5244
2934,2021-11-18,82.3553
2935,2021-11-19,82.2583
2936,2021-11-20,82.5845
2937,2021-11-23,82.7715
2938,2021-11-24,84.1718
2939,2021-11-25,83.6394
2940,2021-11-26,83.6793
2941,2021-11-27,84.9526
2942,2021-11-30,84.482
2943,2021-12-01,84.8234
2944,2021-12-02,83.8354
2945,2021-12-03,83.8105
2946,2021-12-04,83.2406
2947,2021-12-07,83.1138
2948,2021-12-08,83.7114
2949,2021-12-09,83.364
2950,2021-12-10,83.3444
2951,2021-12-11,83.1158
2952,2021-12-14,82.866
2953,2021-12-15,82.8299
2954,2021-12-16,83.2375
2955,2021-12-17,83.1571
2956,2021-12-18,83.5026
2957,2021-12-21,83.6187
2958,2021-12-22,83.3213
2959,2021-12-23,83.1541
2960,2021-12-24,83.1223
2961,2021-12-25,82.93
2962,2021-12-28,82.9363
2963,2021-12-29,83.2194
2964,2021-12-30,83.204
2965,2021-12-31,84.0695
2966,2022-01-11,85.1315
2967,2022-01-12,84.8784
2968,2022-01-13,84.6709
2969,2022-01-14,85.4556
2970,2022-01-15,86.8894
2971,2022-01-18,86.8609
2972,2022-01-19,87.0216
2973,2022-01-20,87.1318
2974,2022-01-21,86.8215
2975,2022-01-22,86.9054
2976,2022-01-25,87.5925
2977,2022-01-26,88.9286
2978,2022-01-27,89.1511
2979,2022-01-28,88.468
2980,2022-01-29,86.6419
2981,2022-02-01,86.5032
2982,2022-02-02,86.7869
2983,2022-02-03,86.2826
2984,2022-02-04,86.561
2985,2022-02-05,87.1163
2986,2022-02-08,86.5181
2987,2022-02-09,85.892
2988,2022-02-10,85.3784
2989,2022-02-11,85.3798
2990,2022-02-12,85.3574
2991,2022-02-15,86.8451
2992,2022-02-16,86.2656
2993,2022-02-17,85.306
2994,2022-02-18,86.1308
2995,2022-02-19,86.1489
2996,2022-02-22,87.3379
2997,2022-02-23,90.882
2998,2022-02-25,97.7688
2999,2022-02-26,93.5994
3000,2022-03-01,104.4772
3001,2022-03-02,102.9112
3002,2022-03-03,114.5544
3003,2022-03-04,124.0161
3004,2022-03-05,116.5312
3005,2022-03-06,115.6212
3006,2022-03-10,126.4395
3007,2022-03-11,132.9581
3008,2022-03-12,128.9523
3009,2022-03-15,127.2343
3010,2022-03-16,122.4522
3011,2022-03-17,118.7601
3012,2022-03-18,115.9311
3013,2022-03-19,114.3996
3014,2022-03-22,115.6002
3015,2022-03-23,114.7833
3016,2022-03-24,113.2613
3017,2022-03-25,105.4679
3018,2022-03-26,105.2662
3019,2022-03-29,102.6714
3020,2022-03-30,96.0085
3021,2022-03-31,93.696
3022,2022-04-01,92.493
3023,2022-04-02,92.1468
3024,2022-04-05,92.3872
3025,2022-04-06,91.7289
3026,2022-04-07,90.5998
3027,2022-04-08,83.293
3028,2022-04-09,81.7064
3029,2022-04-12,85.9752
3030,2022-04-13,86.7939
3031,2022-04-14,86.7219
3032,2022-04-15,88.0024
3033,2022-04-16,87.0715
3034,2022-04-19,86.4289
3035,2022-04-20,85.9674
3036,2022-04-21,83.2705
3037,2022-04-22,81.2239
3038,2022-04-23,80.0249
3039,2022-04-26,77.4651
3040,2022-04-27,76.667
3041,2022-04-28,75.9224
3042,2022-04-29,75.3117
3043,2022-04-30,74.5589
3044,2022-05-05,72.7815
3045,2022-05-06,70.0662
3046,2022-05-07,71.0963
3047,2022-05-12,72.6314
3048,2022-05-13,68.7835
3049,2022-05-14,65.7939
3050,2022-05-17,65.8166
3051,2022-05-18,66.3644
3052,2022-05-19,66.6135
3053,2022-05-20,64.9358
3054,2022-05-21,60.8953
3055,2022-05-24,60.3851
3056,2022-05-25,58.8705
3057,2022-05-26,57.921
3058,2022-05-27,64.4392
3059,2022-05-28,69.4353
3060,2022-05-31,64.717
3061,2022-06-01,62.7397
3062,2022-06-02,63.6629
3063,2022-06-03,64.9053
3064,2022-06-04,65.9191
3065,2022-06-07,64.8669
3066,2022-06-08,64.5699
3067,2022-06-09,63.938
3068,2022-06-10,62.0934
3069,2022-06-11,60.9656
3070,2022-06-15,59.2481
3071,2022-06-16,59.1204
3072,2022-06-17,58.9568
3073,2022-06-18,59.3299
3074,2022-06-21,58.8003
3075,2022-06-22,57.4566
3076,2022-06-23,55.8307
3077,2022-06-24,55.9886
3078,2022-06-25,55.964
3079,2022-06-28,56.0535
3080,2022-06-29,55.8886
3081,2022-06-30,53.858
3082,2022-07-01,54.6405
3083,2022-07-02,56.3584
3084,2022-07-05,57.1836
3085,2022-07-06,60.1618
3086,2022-07-07,64.326
3087,2022-07-08,64.1349
3088,2022-07-09,62.0499
3089,2022-07-12,61.8056
3090,2022-07-13,58.7643
3091,2022-07-14,58.9002
3092,2022-07-15,58.3432
3093,2022-07-16,57.8851
3094,2022-07-19,57.1526
3095,2022-07-20,56.4463
3096,2022-07-21,55.826
3097,2022-07-22,57.1133
3098,2022-07-23,57.7608
3099,2022-07-26,58.6741
3100,2022-07-27,59.4068
3101,2022-07-28,61.0032
3102,2022-07-29,61.2171
3103,2022-07-30,62.5695
3104,2022-08-02,63.2468
3105,2022-08-03,61.2656
3106,2022-08-04,61.1243
3107,2022-08-05,61.0872
3108,2022-08-06,61.361
3109,2022-08-09,61.1615
3110,2022-08-10,61.5542
3111,2022-08-11,61.704
3112,2022-08-12,62.5156
3113,2022-08-13,62.5355
3114,2022-08-16,62.5056
3115,2022-08-17,62.3551
3116,2022-08-18,61.8322
3117,2022-08-19,60.8957
3118,2022-08-20,59.3934
3119,2022-08-23,59.5344
3120,2022-08-24,59.3304
3121,2022-08-25,59.5082
3122,2022-08-26,59.5983
3123,2022-08-27,59.8784
3124,2022-08-30,59.9608
3125,2022-08-31,60.5752
3126,2022-09-01,60.2141
3127,2022-09-02,60.2842
3128,2022-09-03,60.2187
3129,2022-09-06,60.1408
3130,2022-09-07,60.4929
3131,2022-09-08,60.5458
3132,2022-09-09,60.6952
3133,2022-09-10,60.8571
3134,2022-09-13,61.3127
3135,2022-09-14,60.9364
3136,2022-09-15,59.8368
3137,2022-09-16,59.6196
3138,2022-09-17,59.874
3139,2022-09-20,60.0426
3140,2022-09-21,60.0507
3141,2022-09-22,60.211
3142,2022-09-23,58.9388
3143,2022-09-24,56.4751
3144,2022-09-27,55.9278
3145,2022-09-28,55.9953
3146,2022-09-29,55.7232
3147,2022-09-30,55.4064
3148,2022-10-01,52.7379
3149,2022-10-04,54.3947
3150,2022-10-05,56.1725
3151,2022-10-06,58.0613
3152,2022-10-07,58.2392
3153,2022-10-08,59.9756
3154,2022-10-11,60.8019
3155,2022-10-12,62.3481
3156,2022-10-13,62.5867
3157,2022-10-14,62.5903
3158,2022-10-15,62.4695
3159,2022-10-18,60.5608
3160,2022-10-19,60.53
3161,2022-10-20,60.1086
3162,2022-10-21,60.4371
3163,2022-10-22,59.8378
3164,2022-10-25,60.1575
3165,2022-10-26,60.4648
3166,2022-10-27,61.5682
3167,2022-10-28,61.5718
3168,2022-10-29,61.1328
3169,2022-11-01,61.1196
3170,2022-11-02,60.9668
3171,2022-11-03,60.9216
3172,2022-11-04,60.6071
3173,2022-11-08,60.9013
3174,2022-11-09,60.8231
3175,2022-11-10,61.2445
3176,2022-11-11,61.0037
3177,2022-11-12,61.5416
3178,2022-11-15,62.1554
3179,2022-11-16,62.6297
3180,2022-11-17,62.6675
3181,2022-11-18,62.5712
3182,2022-11-19,62.4484
3183,2022-11-22,62.1245
3184,2022-11-23,62.1774
3185,2022-11-24,62.285
3186,2022-11-25,62.7814
3187,2022-11-26,62.8762
3188,2022-11-29,63.3008
3189,2022-11-30,63.3882
3190,2022-12-01,63.0504
